size_bytes,user_rating,user_rating_mark
30977024,2.5,
8073209,2.0,
15676416,3.5,
81876992,3.5,
48700821,3.0,
581353472,4.0,
9906176,4.5,
114843648,4.0,
199450624,4.0,
529755136,4.5,
70516736,4.0,
147066880,0.0,
90241024,4.0,
174268416,4.0,
187040768,3.0,
151864320,4.0,
4466688,4.0,
35478528,4.0,
31869952,4.0,
21771264,4.5,
103049216,4.5,
40586240,4.0,
220397568,4.0,
69057536,4.0,
101943296,4.5,
122235904,4.0,
151954432,4.0,
138047488,3.5,
105982976,4.0,
104590336,4.5,
32051200,4.0,
225859584,5.0,
229992448,3.5,
32604160,4.5,
22948864,3.5,
35422208,4.5,
32083968,4.0,
150221824,4.5,
30270464,3.0,
125016064,3.5,
35717120,4.5,
31955968,4.5,
44099584,4.5,
34310144,4.5,
35602607,3.5,
234123264,4.0,
133874688,3.5,
85724160,3.0,
219693056,4.0,
176164864,4.5,
59101184,4.0,
10907191,2.5,
4177920,4.5,
62978048,4.0,
66138112,4.0,
68073472,4.5,
165748736,4.5,
33857536,4.0,
22763520,3.0,
107259904,4.5,
73224192,3.5,
45182976,4.5,
16292864,2.5,
24851456,4.5,
58463232,5.0,
71002112,4.5,
112609280,3.5,
149536768,4.5,
39844864,4.0,
105609216,4.5,
14160896,4.0,
112515072,3.0,
64705536,4.0,
37161984,2.5,
54776832,4.0,
283852800,3.0,
101923840,4.0,
40479744,4.0,
10612736,4.5,
94592000,3.5,
33213440,4.0,
37140480,4.5,
144180224,3.5,
7689537,1.5,
119812096,3.5,
25137152,4.5,
65074176,4.5,
34950144,4.5,
19054592,4.5,
83575808,3.0,
14602240,4.5,
61595648,5.0,
134848512,4.5,
133956608,4.0,
17613824,3.5,
35975168,4.5,
127020032,4.0,
27962368,4.0,
14824448,4.5,
83899392,4.5,
19371008,4.0,
59475968,4.0,
80203776,4.5,
227403527,4.0,
75254654,3.5,
23879680,2.5,
4893696,4.0,
109620224,4.0,
18752512,4.5,
52117504,4.0,
31358976,4.0,
359192576,4.5,
70782976,3.5,
84056064,3.5,
124090368,3.5,
137866240,3.5,
121715712,4.5,
304654336,4.0,
51179520,2.0,
60380160,3.0,
99568640,2.0,
61272064,4.5,
41207059,0.0,
7954432,4.5,
7876608,4.5,
99558400,4.0,
16857290,4.0,
111196160,3.5,
36705280,4.5,
79312792,3.5,
127939584,3.5,
44349440,3.0,
1178477568,3.0,
24444928,0.0,
41772032,4.5,
144488448,3.5,
81558528,4.5,
169009152,4.5,
62373888,4.0,
75417600,3.5,
175157248,4.5,
28118016,4.0,
15759360,4.0,
109270016,4.5,
59411456,3.5,
138755072,4.0,
81845248,4.5,
132377600,4.5,
42027008,5.0,
191410176,4.0,
81773568,1.5,
113814528,4.5,
27815936,2.5,
44402688,4.5,
226406400,4.5,
113119232,4.0,
55986176,4.5,
63022080,4.5,
129657856,4.5,
33989632,4.5,
74822656,4.5,
3462144,4.5,
3462266,4.5,
51794944,4.0,
154507264,4.5,
72586240,4.5,
184689664,4.5,
19534848,4.0,
65892352,4.0,
108836864,4.5,
89219072,4.0,
83138560,3.5,
104387584,4.5,
77139968,4.0,
28566528,3.5,
7990272,4.0,
122979328,4.0,
32918528,3.5,
4034560,2.0,
624107810,5.0,
309673984,4.0,
123541504,3.5,
27619328,4.5,
30441472,3.5,
100551680,4.5,
209295360,1.5,
270729216,3.5,
140803072,3.0,
17235968,3.0,
98450432,4.5,
685733888,4.5,
64041984,4.5,
106115072,4.0,
444821504,3.5,
106445824,2.5,
72941568,4.5,
30711808,0.0,
59248640,3.5,
131428352,2.5,
40472576,4.0,
113954816,4.5,
32130048,4.5,
35359744,3.5,
812010496,4.0,
3700705,3.5,
92392448,2.5,
64325632,2.5,
511094784,4.5,
25960448,4.0,
58826752,4.0,
25309184,4.5,
39446528,4.5,
24419328,0.0,
209245184,2.0,
106458112,4.5,
116247552,2.5,
117406720,4.5,
36942848,4.5,
56954817,3.0,
10432512,4.5,
29494272,4.5,
124710912,4.0,
46872576,3.5,
66864128,4.5,
154910720,3.5,
97562624,4.5,
70325248,5.0,
98820096,4.5,
147001344,4.5,
152671232,4.0,
235160576,3.5,
26029056,4.5,
275481600,4.5,
145140736,4.0,
3174400,0.0,
1269152768,4.0,
189514752,4.5,
131723264,4.0,
8069120,3.0,
129167360,4.0,
53805056,4.5,
39790592,4.0,
68668416,3.0,
88601600,3.0,
91588608,4.5,
71177216,4.5,
191455232,4.5,
35518464,4.5,
29303808,4.0,
42482779,4.5,
92997632,3.5,
88879104,4.5,
23296000,4.5,
50085888,4.5,
83214336,4.5,
84945920,4.5,
3833856,0.0,
710486016,4.0,
22577152,4.5,
48590848,4.5,
160764928,2.5,
85515264,2.0,
1319796736,3.5,
165394432,3.5,
56609792,4.0,
195406848,3.5,
136184832,4.0,
114878464,4.0,
155593728,4.5,
251711488,1.5,
51665920,5.0,
34992128,4.5,
34405376,4.0,
59663360,4.5,
7497728,4.0,
119131136,4.5,
243776512,4.0,
34397184,4.0,
83928064,4.0,
9784320,4.5,
43338752,4.5,
95949824,4.5,
410202112,4.0,
30382080,4.5,
17178624,4.5,
70262784,4.5,
11911065,5.0,
157370368,4.5,
163801088,4.5,
475697678,4.0,
9458688,4.5,
67922944,4.5,
118435840,3.5,
43611136,0.0,
23447492,4.5,
101873664,3.0,
93429760,4.5,
132141056,4.5,
38540288,4.0,
979909632,3.5,
90725376,4.0,
122429440,4.0,
12783616,4.0,
63474688,3.5,
22227968,4.5,
145240064,4.5,
10426368,4.5,
4278742,4.5,
21371904,4.0,
273259520,4.5,
79332352,4.5,
655987075,4.0,
188030976,4.5,
123563008,4.0,
192136192,4.0,
39835648,4.0,
8773632,4.5,
183409664,4.5,
92966912,5.0,
104406016,2.0,
10469376,1.0,
23792640,3.0,
60144640,4.0,
154600448,4.0,
33914880,4.5,
123070464,4.5,
13852672,4.5,
60013568,4.5,
82395136,4.5,
57810944,4.5,
14232576,4.0,
16949248,4.5,
21079040,2.5,
27227934,4.0,
124150784,4.5,
233533440,4.5,
20168704,3.0,
10058752,4.5,
198701056,4.5,
813500416,0.0,
13778944,4.5,
120382464,3.0,
29369344,4.5,
75874304,4.0,
233934848,3.5,
136668160,4.0,
44099584,4.5,
25606144,4.0,
8161280,0.0,
247508992,4.5,
125665280,0.0,
22879232,3.0,
210538496,4.5,
61166592,3.0,
87593984,4.5,
156446720,4.0,
5800960,4.0,
10110976,3.0,
242618368,3.5,
79696896,4.0,
182624256,4.5,
154551296,3.5,
65281024,3.5,
48323584,4.0,
106427392,4.5,
22515712,4.5,
18358272,4.5,
7100416,4.5,
107184128,4.5,
54815744,4.0,
65495040,4.5,
150791168,4.5,
142101504,5.0,
78565376,4.0,
78774272,3.0,
425657344,5.0,
160313344,4.5,
100336640,4.5,
64342016,4.5,
30252032,4.5,
10514432,4.5,
85283840,4.5,
101735424,4.5,
52618240,4.0,
79730688,5.0,
8029184,4.5,
31544320,3.5,
112928768,4.5,
65921024,4.5,
138319872,4.5,
226899968,4.5,
70041600,3.0,
301896704,4.5,
15154176,4.5,
55030784,4.5,
209462272,3.5,
6615040,4.5,
46864078,3.0,
73111552,4.0,
113787904,2.5,
124720128,4.5,
236067840,4.0,
4324352,0.0,
224955392,4.5,
43033600,5.0,
113078272,3.0,
60426240,3.5,
14495744,4.5,
86083584,2.5,
30275615,4.0,
140165120,4.5,
81287168,4.0,
139853824,4.5,
290695168,4.5,
185606144,3.0,
31635456,4.5,
212580352,4.5,
132968448,4.5,
133134336,4.5,
84909056,4.0,
194308096,4.0,
82982912,4.0,
55071744,4.0,
415420416,4.0,
51366912,4.0,
31230976,4.0,
164235264,4.0,
742145024,3.5,
149715968,4.5,
80944128,3.5,
74724352,2.0,
125872128,3.5,
165367808,4.0,
113510400,4.5,
36686604,4.0,
33714176,4.0,
74778624,4.5,
66599936,3.5,
41109504,3.0,
14336000,4.5,
519446528,4.5,
139457536,3.5,
60313600,4.0,
35695616,4.0,
1824768,4.5,
54476800,4.0,
29496320,4.5,
283656192,4.0,
4511744,4.0,
27049083,4.5,
143117312,4.5,
19738624,4.5,
6228992,1.0,
99463168,3.5,
123312128,4.0,
4427776,3.0,
115178496,4.5,
192954368,4.5,
149436416,3.0,
205664256,0.0,
5999616,0.0,
345904128,4.5,
409732096,4.5,
15350784,3.5,
62913536,4.5,
947195904,4.5,
791146496,3.5,
30027776,3.5,
36758528,4.5,
114268160,3.5,
96872448,4.5,
28983296,3.5,
610881536,4.5,
17530880,4.5,
58143744,5.0,
183046144,4.5,
86968320,4.5,
114121728,4.0,
64152576,4.0,
79013888,4.5,
65608704,4.0,
57694208,3.5,
47030272,4.5,
7558144,5.0,
31744669,3.5,
35261440,4.5,
21462305,4.0,
25382912,4.5,
92432384,4.5,
299294720,4.5,
43553792,0.0,
105743360,5.0,
33743872,4.5,
125991936,3.0,
133053440,4.0,
136421376,4.5,
67734528,3.5,
13512704,2.0,
26569728,4.5,
16048128,4.5,
99607552,4.5,
134786048,4.0,
119247872,3.5,
4849664,4.5,
141322240,4.0,
1532640,4.5,
225615872,4.5,
60549120,4.0,
84338688,5.0,
235259904,4.5,
153074688,4.5,
517828608,4.0,
99442688,3.5,
46147584,4.5,
91466752,4.5,
31885312,4.5,
103390208,4.0,
102964224,4.5,
49025024,4.5,
129096704,4.0,
86345728,4.0,
1978085376,4.5,
69277696,4.0,
135252992,4.0,
22264832,5.0,
10928128,0.0,
161159168,4.5,
72476672,4.5,
79857664,4.5,
224675840,4.5,
212208640,3.5,
145368064,5.0,
48484352,4.5,
8093696,3.5,
125770752,2.5,
53805056,4.0,
13282304,5.0,
209452032,4.5,
218936320,3.0,
55250944,4.0,
880640,0.0,
85049344,4.5,
224617472,4.0,
130363392,3.0,
92713984,4.5,
118128640,4.0,
9162752,4.5,
1312071680,4.5,
214474752,3.5,
36301672,4.0,
507508522,4.5,
48708608,0.0,
123644928,4.5,
203038720,2.5,
161202176,4.5,
55156736,4.5,
51680256,3.0,
214679552,4.5,
1344401408,4.5,
24059904,4.5,
34025472,4.5,
14741504,4.5,
84406272,4.5,
156017664,4.0,
95468544,4.5,
109210624,5.0,
90853376,4.5,
140942336,2.5,
162652160,4.5,
124532736,4.5,
32770048,2.5,
40980480,4.5,
4009984,3.0,
179580928,4.5,
235767808,4.0,
13180928,4.5,
21263360,4.0,
144661504,5.0,
213586944,4.0,
25620480,4.5,
1820196864,4.5,
2706432,3.5,
141333504,4.5,
35683328,4.0,
75027456,5.0,
22749184,1.0,
22928546,0.0,
148888576,4.0,
118249472,3.5,
21647360,3.5,
25740288,4.5,
27196416,4.5,
1551412224,4.0,
197306368,4.0,
275729408,3.0,
175780864,4.5,
168557568,4.5,
117258240,4.5,
81083392,3.5,
31578112,4.0,
37967872,4.5,
968384512,4.5,
111875072,4.0,
20161086,3.5,
63676416,4.0,
21083136,2.5,
108813312,4.5,
119500800,5.0,
103469056,4.5,
164236288,4.5,
141503488,5.0,
27500544,5.0,
102413312,2.5,
112337920,4.0,
80345088,4.5,
109425664,4.5,
71766016,3.5,
106416128,4.0,
144414720,4.5,
258739200,4.5,
13062144,5.0,
196291794,4.0,
79983616,4.5,
138006528,2.0,
21745664,4.5,
248307057,4.5,
385908736,4.5,
184315904,3.5,
140944384,4.5,
166025216,4.5,
30503936,3.5,
103233536,4.0,
7671808,4.5,
337177600,4.5,
132913152,4.0,
109416448,2.0,
17612800,4.0,
23040000,4.0,
403332096,0.0,
107525120,4.5,
46950400,3.0,
86456320,4.5,
170055680,4.0,
61427712,3.5,
47699968,3.0,
28331008,2.5,
77390848,4.5,
160124928,3.5,
17243136,3.0,
68499456,4.5,
407632896,4.5,
56817664,5.0,
695603200,4.5,
127980544,4.5,
94260224,3.5,
87581696,4.0,
64024576,4.0,
26399744,4.0,
6603776,4.0,
21118976,4.5,
93220864,4.0,
57786368,4.5,
31039488,4.5,
29511680,4.5,
4348875,4.0,
73138176,4.5,
32996352,4.5,
60647424,4.5,
81007616,4.0,
94053376,4.0,
90374144,4.5,
524803072,4.5,
41246720,4.0,
2598912,4.0,
162706432,4.0,
91591680,4.0,
104023040,4.5,
375949016,4.0,
58299392,4.5,
14578688,4.5,
880267264,4.5,
114197504,4.5,
91615232,3.5,
80923648,4.5,
54852324,4.5,
81444864,4.5,
98870272,4.0,
113278913,4.0,
158416896,4.5,
52539392,5.0,
66607104,4.0,
285982720,4.5,
110243840,3.5,
15481361,4.5,
36523008,4.5,
509022208,4.0,
177553408,5.0,
310633804,4.0,
100699136,3.5,
3530752,5.0,
134715392,2.0,
1984958464,4.5,
8147968,3.0,
75580416,4.5,
596499456,4.5,
223332352,4.0,
160900096,4.0,
143038464,4.5,
101117952,4.5,
120819712,4.0,
121874432,4.5,
4759552,0.0,
61840384,4.0,
82529280,4.5,
109448192,4.5,
112567296,4.5,
120922112,4.5,
207656960,4.0,
885760,3.0,
20885504,4.5,
124789760,4.5,
123991040,4.0,
148458496,4.5,
39018496,2.0,
63201280,4.5,
34652160,4.0,
141081600,4.5,
58073088,4.5,
17226765,4.0,
50800640,0.0,
92058431,0.0,
185828352,3.5,
49839104,4.5,
147787776,4.5,
15488000,4.5,
99593216,4.5,
726392832,4.0,
55524352,4.0,
46876672,4.0,
63226880,4.0,
139967488,4.0,
15440896,0.0,
30700544,4.5,
118244352,4.5,
1807310848,4.5,
8523776,2.5,
97248256,3.5,
138883072,4.5,
71846912,4.5,
95936512,0.0,
120877056,4.0,
40584192,4.0,
51828736,4.5,
36961280,0.0,
108412928,4.0,
46033920,4.5,
42018816,4.5,
79185920,5.0,
185228498,4.0,
39937024,3.5,
12115968,4.0,
161501184,4.5,
96086016,4.5,
501567488,4.0,
106071040,4.0,
305618944,4.0,
40871936,0.0,
40546304,4.0,
74190848,3.5,
38498304,4.5,
95601664,5.0,
45659136,4.5,
93021184,4.5,
45689856,4.0,
1560187904,5.0,
69448704,4.5,
99829760,4.5,
12306432,3.5,
14657536,4.0,
101190656,4.5,
16766976,4.5,
149757952,4.5,
60937216,4.5,
153785344,0.0,
226961408,4.5,
121319424,5.0,
57990144,4.5,
68090880,4.5,
268300288,3.5,
42897408,4.5,
105972736,2.0,
122721280,3.0,
42697029,4.5,
52518912,4.0,
101564416,4.0,
84379648,4.5,
96230400,3.5,
78902272,4.5,
1629196288,3.5,
142996480,4.5,
85693440,4.5,
134016000,4.0,
56885248,4.5,
58532864,4.5,
104357888,4.5,
143462400,4.0,
55641088,4.0,
5866903,0.0,
118072320,4.5,
14016512,0.0,
241110016,4.0,
38004736,2.0,
66056192,4.0,
64250880,0.0,
30552064,4.5,
186905600,4.0,
329866240,0.0,
425919488,4.5,
21714944,4.5,
3195904,4.5,
15948800,2.5,
468103168,4.0,
28900352,2.5,
38476800,4.0,
121170944,5.0,
144888832,4.5,
45957120,4.0,
91044864,3.5,
143887360,4.5,
73519104,4.5,
157572096,4.5,
11090944,3.0,
59154432,5.0,
169675776,4.5,
4303262,1.5,
16588800,4.5,
83694592,4.0,
8309760,4.5,
104091648,4.5,
84990976,4.0,
89168896,4.5,
64777216,4.5,
29392896,4.0,
184348672,4.0,
40747008,4.5,
882049024,4.0,
22798336,4.5,
86079488,4.0,
58599424,4.5,
65954816,4.5,
58479616,4.5,
13518848,5.0,
134242304,4.5,
210625536,4.5,
37910528,4.0,
176737280,4.0,
83620864,4.5,
161200128,4.0,
461555595,4.5,
75341824,0.0,
174097408,3.0,
656429019,4.5,
258815519,4.0,
37879808,4.5,
58882048,4.5,
72814592,4.5,
489748292,4.0,
171300864,4.0,
75674624,4.0,
57106432,4.0,
76895232,4.5,
61618176,4.0,
161255424,5.0,
145968128,4.5,
1101865984,4.5,
125812736,5.0,
9167872,4.5,
116411392,2.5,
99992576,4.5,
19538944,0.0,
16457728,0.0,
23957504,4.5,
12806454,2.5,
96060416,3.5,
82534400,4.0,
689295360,4.5,
15771648,2.0,
15943044,4.0,
140154880,4.0,
58883072,2.5,
23020544,4.5,
9299968,0.0,
56845312,2.5,
3700736,0.0,
134009856,4.0,
47760353,3.0,
98764800,4.0,
130970624,4.5,
130950144,4.5,
113641472,4.5,
51230720,4.5,
64246784,3.0,
82781184,4.5,
185695232,4.5,
1196212224,4.5,
81857536,4.5,
76383232,4.0,
43375753,4.5,
178581504,4.5,
81019904,4.5,
109940736,4.5,
104392704,3.5,
174490624,4.0,
64406528,4.0,
119231488,4.5,
120187904,4.5,
32492544,2.5,
77778944,4.5,
84877312,4.0,
721056768,3.5,
599319461,4.5,
54148397,4.5,
86945792,4.5,
1428322304,4.5,
191521792,5.0,
87960576,3.5,
84792320,4.5,
156038144,4.5,
10027923,3.0,
107940864,3.5,
74442752,5.0,
207154176,4.5,
42811392,4.5,
120474624,4.5,
2441125888,4.0,
63531008,2.5,
104166400,4.5,
36770816,4.0,
21049015,4.5,
37417984,4.5,
78962688,4.5,
77113344,4.5,
63654912,0.0,
96497664,4.5,
96586752,5.0,
151254016,4.5,
401727488,4.0,
20826112,4.0,
27192320,4.0,
3409920,4.0,
61895680,3.0,
61468672,4.5,
157290496,4.5,
224559104,4.0,
72188928,4.5,
55636992,4.5,
112790528,5.0,
153457664,4.5,
85724160,4.5,
211127296,4.5,
68831232,4.5,
49426432,4.0,
50291712,0.0,
42329088,3.5,
215178240,4.5,
1222732800,4.0,
58088448,4.0,
95494144,5.0,
98640896,1.5,
171482112,4.5,
111136768,4.0,
133086208,4.5,
37157888,4.0,
146078720,4.5,
81991680,4.0,
323621888,4.5,
240521216,4.5,
74172416,4.5,
153064448,4.5,
68812800,4.5,
187158528,0.0,
76591104,4.5,
56189952,4.0,
67291136,0.0,
63563776,4.0,
117131264,4.5,
120731648,4.5,
36002816,4.0,
68782080,4.0,
52942848,4.0,
75843584,4.0,
71257088,4.0,
829148559,4.5,
130115584,4.0,
61694976,3.0,
1043664896,4.0,
26597376,5.0,
17691648,4.0,
111604736,4.0,
47083520,3.5,
84864000,4.5,
58839040,4.5,
6529024,4.0,
95603712,4.5,
41779200,4.5,
53489664,4.0,
55357440,4.0,
303058944,4.0,
20669440,4.5,
73878528,4.0,
8352768,3.5,
26501120,4.5,
80380928,4.0,
38629376,5.0,
143166464,5.0,
89068544,5.0,
36269056,4.5,
29992960,4.0,
150128640,3.0,
103106560,4.5,
126416896,4.5,
29258752,4.5,
108229632,4.5,
68317184,4.5,
66832384,4.5,
157950976,4.5,
56814592,4.5,
116476928,4.5,
94023680,5.0,
115895296,4.5,
28716032,2.5,
132038656,3.5,
113905664,3.0,
109049856,3.5,
151613440,3.5,
93207552,2.5,
133628928,0.0,
187506688,4.5,
48428032,4.5,
54198272,3.5,
88022016,4.5,
94266368,4.5,
144196155,4.5,
79683584,4.5,
123238400,4.0,
10240000,3.5,
411227136,4.5,
53772288,5.0,
245444608,4.5,
65789952,4.0,
301228032,4.5,
107032576,4.5,
714801152,5.0,
260106240,4.5,
281676680,4.0,
21434368,4.5,
53814272,3.5,
210245632,4.5,
53230592,3.5,
59056128,3.5,
189151232,4.5,
417707008,4.0,
54250496,4.5,
45790208,2.5,
123987968,4.0,
36912128,3.5,
49332224,2.5,
222380032,4.5,
41123840,4.5,
320535552,4.5,
171828224,4.5,
50043904,4.5,
26168320,0.0,
52120576,5.0,
109300736,4.5,
95385600,3.5,
580818944,4.5,
104803328,4.5,
384385024,4.0,
60891136,4.0,
22585344,4.5,
131464192,4.0,
177562624,4.5,
72673280,4.0,
85463040,4.0,
1281059840,4.5,
78690304,4.5,
6398976,4.5,
108107776,4.5,
83532800,4.5,
109510656,3.5,
33780714,4.0,
79953920,5.0,
5086208,3.0,
50371584,4.5,
7477248,3.5,
20605952,4.5,
47127849,4.5,
2023336960,4.0,
28681216,4.5,
106917888,4.5,
32719872,3.5,
1433910272,4.0,
34965504,4.5,
129395712,2.5,
89853952,3.5,
12316672,4.5,
87569408,4.0,
19643392,4.0,
35957760,4.5,
86776832,4.5,
112073728,4.5,
34676736,3.0,
109486080,0.0,
124673024,2.5,
698800,2.0,
52582400,5.0,
44860416,4.5,
56131584,4.0,
26227712,2.5,
2664228864,4.5,
260040704,4.5,
69435392,4.0,
45243392,4.5,
54710272,4.0,
1131319296,4.0,
94449664,4.0,
113008640,0.0,
114601984,0.0,
113598464,0.0,
177914880,4.0,
95381504,4.5,
151453696,4.5,
147821568,3.0,
46732288,4.5,
236914688,4.5,
53692416,4.5,
165738053,4.0,
132160512,4.5,
95711232,4.5,
114601984,4.5,
274991104,4.0,
25939813,4.5,
126720000,3.5,
61317120,4.5,
111135744,0.0,
22982656,4.5,
69922816,3.5,
90030080,3.0,
33219584,4.5,
19196928,0.0,
66697216,4.0,
131750912,2.5,
96665600,0.0,
186856448,4.5,
110111744,3.5,
71500800,3.0,
62664704,3.5,
90521600,5.0,
125091840,4.0,
583263232,4.0,
41161832,4.5,
32113664,0.0,
88150016,4.0,
107464704,4.0,
338273280,5.0,
59160576,4.5,
77485056,3.5,
141408256,4.0,
80195584,4.5,
70040576,4.0,
58736640,3.5,
107509760,4.5,
123231232,3.0,
222846976,4.5,
47773530,4.0,
277301248,4.0,
5071872,1.0,
27784192,3.5,
97378304,2.5,
189565952,3.0,
108676096,4.0,
7053312,4.0,
137798656,4.5,
50118656,4.0,
76846080,3.5,
56385536,4.5,
49803264,4.5,
22364160,4.5,
77971456,1.5,
25164800,4.0,
35382272,0.0,
57138176,4.0,
72376320,4.5,
213773594,4.5,
190382080,4.0,
9965568,3.0,
874184704,4.5,
92250112,4.0,
57734144,4.5,
57836544,5.0,
113565696,4.5,
42757772,4.5,
103659520,4.0,
167054336,4.0,
177338368,4.5,
212249600,4.5,
82904064,4.0,
75883520,4.5,
12513280,4.5,
139865088,4.5,
166305792,4.5,
85362688,4.5,
14442496,4.5,
2169602048,4.0,
14225408,4.5,
37883904,3.5,
192774144,4.5,
90752000,0.0,
63309824,5.0,
224983040,4.5,
130532352,4.5,
797827072,4.0,
94800896,3.0,
255400960,4.5,
349272064,4.0,
65560576,4.0,
84125696,3.0,
123612160,4.5,
36229120,3.5,
